input_id,link,title,category,address,open_hours,popular_times,website,phone,plus_code,review_count,review_rating,reviews_per_rating,latitude,longitude,cid,status,descriptions,reviews_link,thumbnail,timezone,price_range,data_id,place_id,images,reservations,order_online,menu,owner,complete_address,about,user_reviews,user_reviews_extended,emails,siret,siren,naf_sirene,match_score,date_debut_activite,signal_nouveau,signal_sans_site,signal_note_faible,signal_halal,signal_vegetarien,signal_sans_livraison,signal_sans_reservation,signal_plateforme_uniquement,signal_sans_commande_en_ligne,signal_avis_negatifs_recents,signal_changement_gerant,signal_vegetarien_confirme,signal_vegan_confirme,signal_halal_confirme,signal_wifi,signal_terrasse,signal_reservation_gmap,signal_especes_uniquement,payment_methods,dietary_options,signal_parking,thefork_url,deliveroo_url_direct,ubereats_url_direct,justeat_url_direct,signal_plateforme_confirme,description_text
36c825e9-7594-4ff0-a4ec-4ec84edc3b00,https://www.google.com/maps/place/Traiteur+Domicile+Attali/data=!4m7!3m6!1s0x47e66d9df5d4aac7:0xdcf565bc78bb72c3!8m2!3d48.882941!4d2.432636!16s%2Fg%2F11ypks66bh!19sChIJx6rU9Z1t5kcRw3K7eLxl9dw?authuser=0&hl=fr&rclk=1,Traiteur Domicile Attali,Traiteur,"68 Av. du Président Wilson, 93230 Romainville","{""dimanche"":[""09:00–17:00""],""jeudi"":[""08:00–20:00""],""lundi"":[""08:00–20:00""],""mardi"":[""08:00–20:00""],""mercredi"":[""08:00–20:00""],""samedi"":[""08:00–20:00""],""vendredi"":[""08:00–20:00""]}","{""Friday"":{""10"":62,""11"":75,""12"":68,""13"":100,""14"":62,""15"":43,""16"":31,""17"":37,""18"":43,""19"":37,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":68,""9"":62},""Monday"":{""10"":37,""11"":56,""12"":56,""13"":56,""14"":50,""15"":50,""16"":56,""17"":81,""18"":56,""19"":43,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":18,""9"":37},""Saturday"":{""10"":50,""11"":37,""12"":37,""13"":31,""14"":37,""15"":31,""16"":37,""17"":31,""18"":31,""19"":31,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":43,""9"":43},""Sunday"":{""10"":31,""11"":50,""12"":68,""13"":93,""14"":75,""15"":62,""16"":56,""17"":0,""18"":0,""19"":0,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":18},""Thursday"":{""10"":50,""11"":37,""12"":43,""13"":31,""14"":18,""15"":18,""16"":18,""17"":25,""18"":37,""19"":31,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":75,""9"":62},""Tuesday"":{""10"":50,""11"":75,""12"":81,""13"":62,""14"":43,""15"":25,""16"":37,""17"":25,""18"":25,""19"":37,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":68,""9"":56},""Wednesday"":{""10"":31,""11"":37,""12"":43,""13"":50,""14"":75,""15"":75,""16"":68,""17"":50,""18"":31,""19"":43,""20"":0,""21"":0,""22"":0,""23"":0,""6"":0,""7"":0,""8"":25,""9"":31}}",https://www.traiteurdomicileattali.fr/,07 62 34 45 71,VCMM+53 Romainville,20,5.000000,"{""1"":0,""2"":0,""3"":0,""4"":1,""5"":19}",48.882941,2.432636,15921743917792064195,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoTAKFPwLAA6c2O_R2Ln7y1F0easA3Xf7RSufOF7PpKDbmh8KoyuOwts89v1lsyBNiR1Klv06hf27Xlb-uK5ZV5mO6yf1HwMhKsLN2VlMVzuq2icgAg9ukU5ouRo7m847mH4vKEQhDoLiVV=w426-h240-k-no,Europe/Paris,,0x47e66d9df5d4aac7:0xdcf565bc78bb72c3,ChIJx6rU9Z1t5kcRw3K7eLxl9dw,"[{""title"":""Tout"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHVAweoTAKFPwLAA6c2O_R2Ln7y1F0easA3Xf7RSufOF7PpKDbmh8KoyuOwts89v1lsyBNiR1Klv06hf27Xlb-uK5ZV5mO6yf1HwMhKsLN2VlMVzuq2icgAg9ukU5ouRo7m847mH4vKEQhDoLiVV=w529-h298-k-no""},{""title"":""Plats et boissons"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHVAwerYQrrJj3JDT3HNp7q6wriY0babUpTpXBzJx3hq5UqQf3NOw_deUg5d0j3wRnKL-65dLaOLOmp66AH_wPBn6fPJXKFgPZhA5UYC8EP7V5BOVcw1aLgCzMpZCLl9L95gYFW29ok-ohOuacGs=w224-h398-k-no""},{""title"":""Vidéos"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHVAweqp0WCeocDbhhOhMLY6H8aGSRRwMEUogrUY9uRRbaBhzt03ggqd065BV5aoR3l93tB1Y0CdzWIYwDwcmNBROL2vpwYXtocF3VfTDz0WEoQh6B-WtWuhxXI4RzirC1kURJDHM0227nMMVPmI=w224-h398-k-no""},{""title"":""Fruit"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHVAweqcQptOtA0K6vJMEo_I9pE8cGW7FNoaXrz3gKkPCE9lVEWecp3vb684dC-jhcPwrwMmJCu9XAXQwYOg2LmEK3RiIjNVN3BIXkKuYyPLqTJT_99AdC0LZU_XmFUe-1_2-8t0qSP0RqFBCig=w224-h298-k-no""},{""title"":""Photos du propriétaire"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHVAwerrswcON5Z2Dos0C3KeS0Q_MQ8IgOctYMo6jZiH8AqGwRR1FHhb0ClDGoXDeUwC3Y-N6cME8DiZSQ1tAkCidAX43gF4vqEldq8mHbhBBtQUVAsfVq11hB-d6GloxhlOkU55l8e5CqsTnlvp=w397-h298-k-no""},{""title"":""Street View et 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Bj4c5wLd8ZALNTJZ4WVJJg\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=182.19179\u0026pitch=0\u0026thumbfov=100""}]",,,"{""link"":"""",""source"":""""}","{""id"":""106800418874360361114"",""name"":""Traiteur Domicile Attali (propriétaire)"",""link"":""https://www.google.com/maps/contrib/106800418874360361114""}","{""borough"":"""",""street"":""68 Av. du Président Wilson"",""city"":""Romainville"",""postal_code"":""93230"",""state"":"""",""country"":""FR""}","[{""id"":""service_options"",""name"":""Services disponibles"",""options"":[{""name"":""Services sur place"",""enabled"":true},{""name"":""Vente à emporter"",""enabled"":true},{""name"":""Livraison"",""enabled"":false},{""name"":""Repas sur place"",""enabled"":false},{""name"":""Assistance dans d'autres langues"",""enabled"":false}]}]","[{""Name"":""Elona LE MERCIER"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocLtimv7ACupESzELG-SX1BvWdsQZkHwLyEygtlQB0BiCMtmmM0=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Un traiteur exceptionnel ! Nous avons fait appel à ce traiteur pour plusieurs événements (nouvel an, anniversaire, crémaillère), et tout est toujours absolument remarquable. Les plats sont savoureux, élégamment présentés, et préparés avec une vraie attention au détail. On sent la passion et le savoir-faire dans chaque bouchée. Les invités se sont régalés et nous avons reçu énormément de compliments.\n\nJe recommande sans hésiter — une adresse à garder précieusement pour tous vos futurs événements !"",""Images"":[""www.google.com/local/imagery/report/?cb_client=maps_sv.tactile\u0026image_key=!1e10!2sCIABIhCrcchLn0BKXn_NWDeiwE0-\u0026fid=0x0:0xdcf565bc78bb72c3""],""When"":""2025-11-27""},{""Name"":""Marc Julian"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocJS1VSO2ACijm-BiP-AP35JjhvfPIJ7cYFgQAZrTqn4Q45jNg=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Magnifique plateau de fruits ! Le visuel était superbe et les fruits mûrs à souhait. Une réalisation aussi belle que délicieuse.\nBravo au chef Mickael.\nJe recommande"",""Images"":[""www.google.com/local/imagery/report/?cb_client=maps_sv.tactile\u0026image_key=!1e10!2sCIABIhDGEG5fG6lQtxQr0IU23Xwe\u0026fid=0x0:0xdcf565bc78bb72c3""],""When"":""2025-12-7""},{""Name"":""evanah le mercier"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocIQVfQNbRImBLtFiMcsCwxzjDaaubAOE2rSpwIp-KBi7-z1iw=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Traiteur au top pour mes 25 ans ! La prestation pour 50 personnes super, on s'est régalés ! Il y avait une une grande diversité de planches, pour tous les goûts. Produits de qualité, bien présentés et très appréciés par tous les invités. Je recommande sans hésiter !"",""Images"":null,""When"":""""},{""Name"":""Marvin Duquesnoy"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjWvU1H7u9Vi9NBoxM8TLUgWOUQYHlFOMvRhNNo1ugsn-s6jvK4=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Partenaire de confiance pour accompagner mes événements d’entreprise. Salé, sucré, animation live, il sait tout faire 👌🏻"",""Images"":[""www.google.com/local/imagery/report/?cb_client=maps_sv.tactile\u0026image_key=!1e10!2sCIABIhBPTpvmqWneE-wUeRSzafOI\u0026fid=0x0:0xdcf565bc78bb72c3""],""When"":""2025-12-2""},{""Name"":""Cindy"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjXPYI4V4B6z-E4fiqQ57TXGMpbpjKWkWec6WDUFlBjFbEFB0_6Q=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Traiteur au top !\nJe recommande à 100 % : produits frais, de très bonne qualité, et un chef aussi agréable que flexible. Une prestation vraiment sur mesure que je conseille sans hésiter."",""Images"":null,""When"":""""},{""Name"":""axelle bouquies"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocKMNqpWUg6NH44zqyjrO8AFN_2U12CdlXZKjM1n_EqJk0L00w=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Aussi beau que bon! Propositions origines qui changent des classiques. Brunch excellent! Buffet très varié et de saison!\nUn grand merci!\nSi vous hésitez, n'hésitez plus!\n\nEncore merci 🙏"",""Images"":null,""When"":""""},{""Name"":""Kevin Bacq"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjUhXTam_BkWES5sXt3J38VADbeUuJq0z1aKLEypZLmOBtH_B0OYBw=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Excellent traiteur! Nous avons fait appel aux services de Mickaël pour notre mariage civil et absolument tout était parfait du début a la fin. Tout était présenté avec soin et goût. Apéro génial, repas façon terre/mer était très bon, servie hyper généreusement, avec du risotto des champignons etc..  Bref très très pro! Je recommande chef Attali a 100%.\n\nEncore un grand merci pour ton travail!\nCharlotte et Kévin."",""Images"":null,""When"":""""},{""Name"":""Laurence Desfossez"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocL25Fvx_ipjIZTuiA6tzhhKFiCqQ6IgKBgLeFJ8L11tgpFvYA=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Ai testé pour anniversaire de mariage et anniversaire : nous sommes férus de gastronomie et Mickaël arrive à nous surprendre avec des mélanges de saveurs !!! À chaque fois beau et bon, je recommande sans hésitation, bravo Chef !!!"",""Images"":null,""When"":""""}]",,,99083220600017,990832206,56.21Z,2,2025-09-05,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,,,False,,,,,False,
36c825e9-7594-4ff0-a4ec-4ec84edc3b00,https://www.google.com/maps/place/catering+factory/data=!4m7!3m6!1s0x47e66d1b2e518243:0x28fb51120165b909!8m2!3d48.8846649!4d2.4365052!16s%2Fg%2F11xlzcbytw!19sChIJQ4JRLhtt5kcRCbllARJR-yg?authuser=0&hl=fr&rclk=1,catering factory,Restauration rapide,"19 Rue Joseph Bara, 93230 Romainville","{""dimanche"":[""09:00–23:00""],""jeudi"":[""Ouvert 24h/24""],""lundi"":[""Ouvert 24h/24""],""mardi"":[""Ouvert 24h/24""],""mercredi"":[""Ouvert 24h/24""],""samedi"":[""Ouvert 24h/24""],""vendredi"":[""Ouvert 24h/24""]}","{""Friday"":{""0"":52,""1"":52,""10"":64,""11"":88,""12"":82,""13"":94,""14"":64,""15"":58,""16"":41,""17"":52,""18"":58,""19"":70,""2"":35,""20"":76,""21"":100,""22"":88,""23"":52,""3"":35,""4"":35,""5"":35,""6"":29,""7"":23,""8"":23,""9"":35},""Monday"":{""0"":52,""1"":58,""10"":52,""11"":52,""12"":64,""13"":52,""14"":70,""15"":52,""16"":41,""17"":47,""18"":47,""19"":70,""2"":58,""20"":76,""21"":58,""22"":41,""23"":29,""3"":47,""4"":35,""5"":35,""6"":35,""7"":41,""8"":41,""9"":41},""Saturday"":{""0"":47,""1"":41,""10"":35,""11"":35,""12"":52,""13"":76,""14"":70,""15"":58,""16"":29,""17"":23,""18"":17,""19"":35,""2"":47,""20"":35,""21"":52,""22"":52,""23"":76,""3"":35,""4"":35,""5"":41,""6"":47,""7"":70,""8"":58,""9"":47},""Sunday"":{""10"":35,""11"":35,""12"":29,""13"":29,""14"":41,""15"":58,""16"":70,""17"":58,""18"":35,""19"":29,""20"":41,""21"":52,""22"":47,""23"":0,""6"":0,""7"":0,""8"":0,""9"":58},""Thursday"":{""0"":41,""1"":35,""10"":35,""11"":47,""12"":35,""13"":29,""14"":41,""15"":47,""16"":52,""17"":41,""18"":35,""19"":29,""2"":35,""20"":35,""21"":35,""22"":41,""23"":47,""3"":23,""4"":47,""5"":70,""6"":52,""7"":47,""8"":29,""9"":29},""Tuesday"":{""0"":29,""1"":35,""10"":23,""11"":29,""12"":35,""13"":52,""14"":52,""15"":52,""16"":47,""17"":29,""18"":23,""19"":35,""2"":35,""20"":52,""21"":70,""22"":64,""23"":41,""3"":47,""4"":58,""5"":41,""6"":29,""7"":41,""8"":41,""9"":47},""Wednesday"":{""0"":23,""1"":35,""10"":17,""11"":17,""12"":35,""13"":58,""14"":64,""15"":47,""16"":47,""17"":35,""18"":23,""19"":23,""2"":52,""20"":29,""21"":35,""22"":35,""23"":29,""3"":82,""4"":23,""5"":35,""6"":41,""7"":64,""8"":47,""9"":29}}",https://cateringfactory.fr/,07 45 11 07 74,VCMP+VJ Romainville,12,4.800000,"{""1"":0,""2"":1,""3"":0,""4"":0,""5"":11}",48.884665,2.436505,2953043118446197001,,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerg_XG2LwKnEDMYTpgD9ynSbFQG1PkRd-PoLieYDELpHeQWBDmazkj8WgMWrMRJBtvq7eMZ8HKDN904dAc7RDhzooTCRObmeif2zFLrTGsBQXXslr2Ue4gpunJD1jYdA4ehWgMj15MjFWvl=w408-h544-k-no,Europe/Paris,,0x47e66d1b2e518243:0x28fb51120165b909,ChIJQ4JRLhtt5kcRCbllARJR-yg,"[{""title"":""Tout"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHVAwerg_XG2LwKnEDMYTpgD9ynSbFQG1PkRd-PoLieYDELpHeQWBDmazkj8WgMWrMRJBtvq7eMZ8HKDN904dAc7RDhzooTCRObmeif2zFLrTGsBQXXslr2Ue4gpunJD1jYdA4ehWgMj15MjFWvl=w224-h298-k-no""},{""title"":""Plats et boissons"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHVAwereOPWXI4heaZsoSoYoQ48sNXy9SuuMuvjF6TUmQySbxO-iPczcg7tQLmFWC3quZv-1sG6AGm5b77W-rDqPDTGqLtLv7WQK5XZ6z2ofYoJrnn34lSHmSYCw0Ot-L2DAO6PsDoQHg4gfrtXD=w490-h298-k-no""},{""title"":""Aliment-réconfort"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHVAwereOPWXI4heaZsoSoYoQ48sNXy9SuuMuvjF6TUmQySbxO-iPczcg7tQLmFWC3quZv-1sG6AGm5b77W-rDqPDTGqLtLv7WQK5XZ6z2ofYoJrnn34lSHmSYCw0Ot-L2DAO6PsDoQHg4gfrtXD=w490-h298-k-no""},{""title"":""Crème glacée"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHVAwerg_XG2LwKnEDMYTpgD9ynSbFQG1PkRd-PoLieYDELpHeQWBDmazkj8WgMWrMRJBtvq7eMZ8HKDN904dAc7RDhzooTCRObmeif2zFLrTGsBQXXslr2Ue4gpunJD1jYdA4ehWgMj15MjFWvl=w224-h298-k-no""},{""title"":""Photos du propriétaire"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHVAwerOlppECmICwfKZhb0kTglINx_VS7_WjBWjtcRGXSD5RBBLPGQi5EoZO0_faW-bKV7Iz8SY0PwZ7w72_XQEAcsNq7Y19DYhnDqqt9nVlR2wS8XQseSs58gvQOQ9jlGhdjfQaOI-EtW--Ews=w224-h298-k-no""},{""title"":""Street View et 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=l_3DI9Y1a5d8Cqa6lxmNkg\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=352.5563\u0026pitch=0\u0026thumbfov=100""}]",,,"{""link"":"""",""source"":""""}","{""id"":""106305731023599385259"",""name"":""catering factory (propriétaire)"",""link"":""https://www.google.com/maps/contrib/106305731023599385259""}","{""borough"":"""",""street"":""19 Rue Joseph Bara"",""city"":""Romainville"",""postal_code"":""93230"",""state"":"""",""country"":""FR""}","[{""id"":""service_options"",""name"":""Services disponibles"",""options"":[{""name"":""Livraison"",""enabled"":true},{""name"":""Vente à emporter"",""enabled"":true},{""name"":""Repas sur place"",""enabled"":true}]},{""id"":""popular_for"",""name"":""Populaire pour"",""options"":[{""name"":""Déjeuner"",""enabled"":true},{""name"":""Dîner"",""enabled"":true},{""name"":""Dîner en solo"",""enabled"":true}]},{""id"":""offerings"",""name"":""Offre"",""options"":[{""name"":""Cafés"",""enabled"":true},{""name"":""Convient aux végétariens"",""enabled"":true},{""name"":""Plats végétaliens"",""enabled"":true},{""name"":""Restauration sur le pouce"",""enabled"":true},{""name"":""Service de restauration ouvert tard en soirée"",""enabled"":true},{""name"":""Vin"",""enabled"":true}]},{""id"":""dining_options"",""name"":""Services de restauration"",""options"":[{""name"":""Petit déjeuner"",""enabled"":true},{""name"":""Déjeuner"",""enabled"":true},{""name"":""Dîner"",""enabled"":true},{""name"":""Traiteur"",""enabled"":true},{""name"":""Desserts"",""enabled"":true}]},{""id"":""amenities"",""name"":""Services"",""options"":[{""name"":""Toilettes"",""enabled"":false}]},{""id"":""atmosphere"",""name"":""Ambiance"",""options"":[{""name"":""Ambiance décontractée"",""enabled"":true}]},{""id"":""crowd"",""name"":""Clientèle"",""options"":[{""name"":""Adapté aux familles"",""enabled"":true},{""name"":""LGBTQ+ friendly"",""enabled"":true},{""name"":""Safe place pour les transgenres"",""enabled"":true}]},{""id"":""payments"",""name"":""Paiements"",""options"":[{""name"":""Bimpli"",""enabled"":true},{""name"":""Cartes de crédit"",""enabled"":true},{""name"":""Cartes de débit"",""enabled"":true},{""name"":""Chèque Déjeuner"",""enabled"":true},{""name"":""Paiements mobiles NFC"",""enabled"":true},{""name"":""Cartes de crédit"",""enabled"":false}]}]","[{""Name"":""CONSTANTINI Axelle"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocIoeIVHJqn7V1gBW9r2Fnf_WxKxnYyaXHzM3MhM7GB2I5wxCA=s120-c-rp-mo-ba3-br100"",""Rating"":5,""Description"":""Nous sommes passé par cette entreprise pour l’organisation du baptême de notre fils: quel bonheur ! Nous nous sommes régalés avec leur spécialités italiennes. Le personnel est également très agréable, je recommande chaudement pour tous vos événements."",""Images"":null,""When"":""""},{""Name"":""Maia F"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocLNiTP6DzbRX_T1ZBykpQwzii8yOoXekBcA8C6BxtJscWTPYw=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Validé et recommandé ! La nourriture était excellente, on ressent vraiment la qualité et les bons produits dans le menu. Ambiance chaleureuse, équipe très accueillante ☀️"",""Images"":null,""When"":""""},{""Name"":""valette lena"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjXxDf9emquck1zlxGNBlif5OqeQBj2Yym27LzlmUnrsqWPo_Fek6w=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Vraiment top ce foodtruck. C'est rapide et de très  bonne qualité.  L'équipe est accueillante et de bonne humeur, ce qui rajoute à leurs spécialités japonaises un goût de bonheur. Je recommande 🤩"",""Images"":null,""When"":""""},{""Name"":""Casalonga Livia"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjXxEFee_VZBgLfm4BcLfHezWgiYrdOlV-YKLU5PeY6ri0rL74Y=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Délicieux !!! Je me suis notamment régalé avec un karagee à l’hôpital Debré, rien à redire !! Et bien sûr une équipe adorable et super pro! Je ne peux que recommander !!!"",""Images"":null,""When"":""""},{""Name"":""Nadine Didort"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocL-jnZkwd-yDWBdiOwQCDEI2jn4zUN6N1q_m9PV7vbvtrbOJA=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""J’ai eu l’occasion de goûter plusieurs fois à leur cuisine pendant leurs prestations à notre hôpital et c’est toujours top avec une spécialité différente à chaque fois (le burger raclette de cet hivers me fait encore envie aujourd’hui)\nGros bonus pour les employés toujours adorables"",""Images"":null,""When"":""""},{""Name"":""Mélissa Trocchia"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocJsg42cOqTfhw7plF_cyxx4zUgglZzrkI4jWNI_ztDiW2yd0w8=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Je recommande totalement\nProduits frais et plats savoureux, équipe accueillante et souriante, on s’est tous régalés 10/10 !!!!"",""Images"":null,""When"":""""},{""Name"":""Nayel Trocchia"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjUG-wdYrw8iAagIegQTdosmepi4zkxf3Pft6nXKk86vUo7qcRUw=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""J'y suis allé avec de la famille et franchement y'a une bonne ambiance + la nourriture est de qualité, respect 🙏"",""Images"":null,""When"":""""},{""Name"":""Elya Ct"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjV-18r9RVMMVjpgLi1Ej6o1kW0TTeuHHLq0zEcUjMl2cMmSk3z5=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Produit de qualité, goûtu et généreux, personnel super sympa je recommande sans hésitation foncez !"",""Images"":null,""When"":""""}]",,,93327958000015,933279580,56.10A,3,2024-09-13,False,False,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,False,"Bimpli, Cartes de crédit, Cartes de débit, Chèque Déjeuner, Paiements mobiles NFC","Convient aux végétariens, Plats végétaliens",False,,,,,False,
